Freq (GHz),Real (V),Imag (V)
7.9262375,0.0690199017119,-0.00961487826858
7.92625,0.0689898669808,-0.00987900336928
7.9262625,0.068846335321,-0.0104459187243
7.926275,0.0688011003336,-0.0107713789013
7.9262875,0.0687636018698,-0.0111862386257
7.9263,0.0685882153611,-0.0116019738123
7.9263125,0.0685704621162,-0.0120310635168
7.926325,0.0682317520663,-0.0124367948773
7.9263375,0.0682705531517,-0.0128281901101
7.92635,0.0681697623132,-0.0131440710308
7.9263625,0.0680433550779,-0.0136146645392
7.926375,0.067928699391,-0.0140929951323
7.9263875,0.0678383455721,-0.0144481706634
7.9264,0.0677328216217,-0.0147220376083
7.9264125,0.0676720238162,-0.0152166660871
7.926425,0.0674804011019,-0.0155143088582
7.9264375,0.0674834549005,-0.0159709654925
7.92645,0.0672688460309,-0.0163644762882
7.9264625,0.0673425011299,-0.0167887692352
7.926475,0.0671286792136,-0.0172124944214
7.9264875,0.0668923958585,-0.0175983180172
7.9265,0.0667794128715,-0.0179232099558
7.9265125,0.0666860896799,-0.0184525927747
7.926525,0.0667237959906,-0.0187407428877
7.9265375,0.0663996774252,-0.0191953606668
7.92655,0.0663626527804,-0.0196257946279
7.9265625,0.0661073487868,-0.0200241430105
7.926575,0.0660199205977,-0.0204259501685
7.9265875,0.0658410082284,-0.0207805948958
7.9266,0.0656623785693,-0.0211747099675
7.9266125,0.0654167130278,-0.0215677046206
7.926625,0.0652974190659,-0.0218857041752
7.9266375,0.0652782013255,-0.0222389355794
7.92665,0.065178896225,-0.0225817929672
7.9266625,0.064820739068,-0.0230315212434
7.926675,0.0647117747815,-0.0234460338407
7.9266875,0.0645865439662,-0.0238811499764
7.9267,0.0643619185887,-0.0242214953616
7.9267125,0.0640717244164,-0.0246268950632
7.926725,0.0640123175924,-0.0249332524868
7.9267375,0.0639438727634,-0.0252563679803
7.92675,0.0636589367138,-0.0256566687121
7.9267625,0.0634033129515,-0.0260813346091
7.926775,0.0631924003695,-0.0264372434676
7.9267875,0.0631451810667,-0.0268542099502
7.9268,0.0629142532375,-0.0271808081472
7.9268125,0.062771914079,-0.0274551752059
7.926825,0.0624177854773,-0.0279823380647
7.9268375,0.0623224306246,-0.0282697443939
7.92685,0.0620526537878,-0.0287311703938
7.9268625,0.0618955013029,-0.0290029623333
7.926875,0.0614910393381,-0.0294136961159
7.9268875,0.0613995978256,-0.0297664245488
7.9269,0.0613163176351,-0.0302050075291
7.9269125,0.0608941739296,-0.0304818932686
7.926925,0.0607816895426,-0.0308272117313
7.9269375,0.0604724260147,-0.0311169226286
7.92695,0.0603295932266,-0.0315295317093
7.9269625,0.0600986924876,-0.0319235761262
7.926975,0.0597225655988,-0.032240658132
7.9269875,0.0596488695003,-0.0327282902832
7.927,0.0593604646223,-0.0329112118419
7.9270125,0.0591207261097,-0.0333274153369
7.927025,0.0589612013666,-0.0336687183902
7.9270375,0.058625470613,-0.0341230023856
7.92705,0.0583848023734,-0.0343125631196
7.9270625,0.0582493942441,-0.0348185912225
7.927075,0.0578988263788,-0.0349820645865
7.9270875,0.0576972701397,-0.0354074029588
7.9271,0.0573170397254,-0.0357129502146
7.9271125,0.0570084874157,-0.0361494719778
7.927125,0.056653956915,-0.0363833281048
7.9271375,0.0565050716575,-0.0366907581177
7.92715,0.0561861991447,-0.0370965714769
7.9271625,0.0559696381119,-0.0373032521361
7.927175,0.0555031288786,-0.0377901768646
7.9271875,0.0554214695993,-0.0380036642375
7.9272,0.0550234995489,-0.0384070793846
7.9272125,0.0546681267527,-0.0386589450897
7.927225,0.05432784051,-0.0389895685364
7.9272375,0.0541000581717,-0.039326331481
7.92725,0.0537881776961,-0.0397068712806
7.9272625,0.0535380205855,-0.0400099475235
7.927275,0.0531208344926,-0.0402890091964
7.9272875,0.0528642096171,-0.0405797396414
7.9273,0.0525917880677,-0.0408111758621
7.9273125,0.0521053086712,-0.0410907018764
7.927325,0.0518682415521,-0.0414414217006
7.9273375,0.0515148376791,-0.0417881360746
7.92735,0.0511829091856,-0.0420381524507
7.9273625,0.0507957133649,-0.0423927407851
7.927375,0.0505038816602,-0.0425177302592
7.9273875,0.0501398982208,-0.0429146569584
7.9274,0.0499215100668,-0.0431885128584
7.9274125,0.0493442987934,-0.0434933266127
7.927425,0.0490514085962,-0.0437752580384
7.9274375,0.0487778761738,-0.0440876665241
7.92745,0.0483286284258,-0.0443720250054
7.9274625,0.0480227650215,-0.0444959168945
7.927475,0.0476120742293,-0.0447692914357
7.9274875,0.0471896144641,-0.04514694476
7.9275,0.0467562006833,-0.045378564986
7.9275125,0.0464147648094,-0.0455814665147
7.927525,0.0459777818202,-0.0458191472328
7.9275375,0.0455991603853,-0.0460023983181
7.92755,0.0453177727603,-0.0462700539417
7.9275625,0.0447788273321,-0.0466305279223
7.927575,0.0443200606315,-0.0468737237638
7.9275875,0.0438495961866,-0.0470544673723
7.9276,0.0435474075012,-0.0471199034696
7.9276125,0.043123215114,-0.0474655292305
7.927625,0.0426730207059,-0.0477154934769
7.9276375,0.0421993558259,-0.0479516991053
7.92765,0.0416494284366,-0.0480408246449
7.9276625,0.0411566217406,-0.0482517881309
7.927675,0.0406821041742,-0.0484873179091
7.9276875,0.040220840688,-0.0486467180615
7.9277,0.039771138243,-0.0487737128403
7.9277125,0.0393154387213,-0.0489562600709
7.927725,0.0387687549585,-0.0491355630176
7.9277375,0.038334746292,-0.0493585714773
7.92775,0.0377662084546,-0.0494465163045
7.9277625,0.0371225332412,-0.0496678067299
7.927775,0.0366461249145,-0.0496773609666
7.9277875,0.0360035932203,-0.0499238446437
7.9278,0.0355666192546,-0.0499901123567
7.9278125,0.0350190661914,-0.0500381708622
7.927825,0.0344167077183,-0.050141512177
7.9278375,0.0338825148997,-0.0502397620604
7.92785,0.0332918948498,-0.0502023882591
7.9278625,0.0327212223463,-0.0504799765017
7.927875,0.0320381772169,-0.0505178013266
7.9278875,0.0314973660098,-0.0505907378076
7.9279,0.0308795431382,-0.0503422876341
7.9279125,0.0302104398666,-0.0503868776237
7.927925,0.0294358750741,-0.0503999420503
7.9279375,0.0289431248799,-0.0503318809468
7.92795,0.0281201641606,-0.0502957375764
7.9279625,0.0274413131114,-0.0501970566411
7.927975,0.0267683911345,-0.0501820306455
7.9279875,0.0259520875137,-0.0501537625389
7.928,0.0251911731976,-0.0499735700579
7.9280125,0.0245194108996,-0.0497934277232
7.928025,0.0237289220987,-0.0495194368802
7.9280375,0.0228014436754,-0.0495018483616
7.92805,0.0220579800182,-0.0490912342265
7.9280625,0.0212466461398,-0.0488660499284
7.928075,0.0202779895116,-0.0486228371332
7.9280875,0.019537365294,-0.0481165184481
7.9281,0.0185750188664,-0.047790787148
7.9281125,0.0176024597697,-0.0471472767554
7.928125,0.0166067716898,-0.0465703605468
7.9281375,0.0156744828007,-0.0459456251493
7.92815,0.0145853141195,-0.0452652502122
7.9281625,0.0136658593371,-0.0444907099141
7.928175,0.0125292484183,-0.0435303030005
7.9281875,0.0115517876163,-0.0425362946322
7.9282,0.0103641056827,-0.0413732027945
7.9282125,0.00936929986317,-0.040198357496
7.928225,0.00822462491222,-0.0388137088787
7.9282375,0.00725749476736,-0.0370659432259
7.92825,0.00602020233226,-0.0354734886858
7.9282625,0.00501084669311,-0.0334786627147
7.928275,0.00411525504829,-0.0312667653576
7.9282875,0.00316607306304,-0.028772291776
7.9283,0.0024094132544,-0.0259878099816
7.9283125,0.00185902896443,-0.0228125617057
7.928325,0.00142643783063,-0.0192835534791
7.9283375,0.00146296364101,-0.0154117922925
7.92835,0.00196967681143,-0.0110312048279
7.9283625,0.00298064778859,-0.00656838220165
7.928375,0.00462045656375,-0.00150467934076
7.9283875,0.00729886347142,0.00369700549307
7.9284,0.0109812314163,0.00906335713352
7.9284125,0.0159935270051,0.0142270802052
7.928425,0.0224932528829,0.0186073972119
7.9284375,0.0301585772697,0.0222559447058
7.92845,0.0389744901861,0.0242945018386
7.9284625,0.0484104918107,0.0244316797049
7.928475,0.05791978732,0.0226169753477
7.9284875,0.0669759778844,0.0188241876972
7.9285,0.0748332251453,0.0132052599105
7.9285125,0.0811379041813,0.00630953771596
7.928525,0.0858409760626,-0.00130354748957
7.9285375,0.0887732817986,-0.00896851289392
7.92855,0.0903541845451,-0.0165065745055
7.9285625,0.0906585931469,-0.0235403195116
7.928575,0.0899619828338,-0.0300117895047
7.9285875,0.0886827596082,-0.035776259541
7.9286,0.0869309256347,-0.0408678486495
7.9286125,0.0849017446128,-0.0452908448762
7.928625,0.0826425250609,-0.0491407738514
7.9286375,0.0802874169668,-0.0525260691335
7.92865,0.0779980445294,-0.0555373739474
7.9286625,0.0756955776327,-0.0579093309151
7.928675,0.0733707455817,-0.0601368761302
7.9286875,0.0710842940453,-0.0620075925709
7.9287,0.0690169365899,-0.0638006239472
7.9287125,0.0669694679937,-0.0652517268015
7.928725,0.0648947834834,-0.0666262909256
7.9287375,0.0631022816418,-0.0677537878855
7.92875,0.0612217202174,-0.0686182475685
7.9287625,0.0595311372681,-0.0695992248321
7.928775,0.0577958138362,-0.0702853827738
7.9287875,0.0562193757569,-0.0711591612901
7.9288,0.0547769052391,-0.0719086016418
7.9288125,0.0533019190968,-0.0723693139129
7.928825,0.0517956667268,-0.0729776308477
7.9288375,0.0505540486171,-0.0733079459738
7.92885,0.0492302053601,-0.073916693972
7.9288625,0.0479470204157,-0.0742810503337
7.928875,0.0466337847101,-0.074522967401
7.9288875,0.0454536422808,-0.075080080856
7.9289,0.0443807938196,-0.075424625076
7.9289125,0.0432369680563,-0.0756283129815
7.928925,0.0421793897018,-0.0759820611436
7.9289375,0.0411085790959,-0.0761470142237
7.92895,0.0401329915647,-0.076428414909
7.9289625,0.038966316025,-0.0765917468434
7.928975,0.0381558306761,-0.0770011146809
7.9289875,0.0373373353883,-0.0770113863231
7.929,0.0363573971815,-0.0773047187461
7.9290125,0.0353965858688,-0.0773578954367
7.929025,0.0345980072732,-0.0774678506629
7.9290375,0.033633447868,-0.0776579299631
7.92905,0.0328495209672,-0.0777468938633
7.9290625,0.0321512020656,-0.0780426058212
7.929075,0.0311914054152,-0.0781264828975
7.9290875,0.0304804854054,-0.0783025143065
7.9291,0.0296376020284,-0.0784314739461
7.9291125,0.0288691346327,-0.0784258449595
7.929125,0.0281915580858,-0.0785176152961
7.9291375,0.0274057907374,-0.0786974091613
7.92915,0.0266791063897,-0.0785911975577
7.9291625,0.0258245882229,-0.078801914919
7.929175,0.0252479497775,-0.078884002774
7.9291875,0.0245587602341,-0.0789080505675
7.9292,0.0237486925686,-0.078938337997
7.9292125,0.0229974144019,-0.0789744717238
7.929225,0.0225196323607,-0.0792006262557
7.9292375,0.0218324810107,-0.0790841529998
7.92925,0.0211179408349,-0.079153168067
7.9292625,0.0204081922892,-0.0791983097139
7.929275,0.0198249134922,-0.079313622988
7.9292875,0.0192363502381,-0.0793341205167
7.9293,0.0186377351677,-0.0793006638829
7.9293125,0.017821919906,-0.0795791310397
7.929325,0.0172413300185,-0.0794444370939
7.9293375,0.0168116892218,-0.0795596644414
7.92935,0.0161248145988,-0.0794631240525
7.9293625,0.0153395660236,-0.0795420033447
7.929375,0.0148774167323,-0.0795100038544
7.9293875,0.0141356269676,-0.0796071806963
7.9294,0.0135655298185,-0.0795223100708
7.9294125,0.0131819780369,-0.07965831989
7.929425,0.0124182297422,-0.0795865403632
7.9294375,0.0118876147236,-0.0795404600353
7.92945,0.0113403364162,-0.0795660451449
7.9294625,0.0107920136807,-0.0796568374141
7.929475,0.0101980460604,-0.0795916073727
7.9294875,0.00955717443166,-0.0794906977205
7.9295,0.00898139496704,-0.0795430667319
7.9295125,0.00842826754925,-0.0796034080456
7.929525,0.00802000409978,-0.0796172067268
7.9295375,0.00742613094426,-0.0796467860621
7.92955,0.00683868776333,-0.079525592437
7.9295625,0.00629527077717,-0.0794301560836
7.929575,0.00563621404689,-0.0794352759822
7.9295875,0.00520409760468,-0.0795643801695
7.9296,0.00467396804586,-0.0794249491471
7.9296125,0.00423729099513,-0.0794417384426
7.929625,0.00344661985157,-0.0793949151935
7.9296375,0.00302590546519,-0.079431874887
7.92965,0.00248513765003,-0.0791965530731
7.9296625,0.00201950096451,-0.0792713416948
7.929675,0.00151714005342,-0.0791780692487
7.9296875,0.000892368402865,-0.0792428274553
7.9297,0.000393095566535,-0.0790899687659
7.9297125,-0.000131667949078,-0.0791141514936
7.929725,-0.000639771605949,-0.0790464165078
7.9297375,-0.00114202702289,-0.0789917112738
7.92975,-0.00173121843077,-0.0789446155231
7.9297625,-0.00214765601429,-0.0788621849984
7.929775,-0.00265774427004,-0.0787960772327
7.9297875,-0.00324551773536,-0.0787254635413
7.9298,-0.00365239722478,-0.0785732202896
7.9298125,-0.00411540520473,-0.0786477461664
7.929825,-0.00472233109663,-0.0785487738788
7.9298375,-0.00521031541621,-0.0785469407723
7.92985,-0.00560918572834,-0.078221104159
7.9298625,-0.00618037676558,-0.0782069604808
7.929875,-0.00660302557821,-0.0781663303798
7.9298875,-0.00717947108205,-0.0780804550271
7.9299,-0.00774756057056,-0.0780560049352
7.9299125,-0.00808727541596,-0.077959663046
7.929925,-0.00868712082796,-0.0777155257386
7.9299375,-0.00922858219754,-0.0776062775082
7.92995,-0.00943435577935,-0.0775617511987
7.9299625,-0.0101678606495,-0.0775091901887
7.929975,-0.0104745532848,-0.0774378714886
7.9299875,-0.0110488500418,-0.0773366697818
7.93,-0.0114847793078,-0.0772149243953
7.9300125,-0.0119445083628,-0.0770326675325
7.930025,-0.0125258056237,-0.076948642881
7.9300375,-0.0129948267024,-0.0769007518367
7.93005,-0.0134415728093,-0.0766801160963
7.9300625,-0.0138353167744,-0.0766634392452
7.930075,-0.0144361773538,-0.076593732086
7.9300875,-0.0146982132224,-0.0765073877163
7.9301,-0.015311719834,-0.0762973745
7.9301125,-0.0157963938241,-0.076210229351
7.930125,-0.0161880610487,-0.0761576883454
7.9301375,-0.0167568265669,-0.0758502656867
7.93015,-0.0171874938049,-0.0757851722321
7.9301625,-0.0175833223069,-0.0757359303615
7.930175,-0.0180182831534,-0.0754759610339
7.9301875,-0.0185225447986,-0.0753025515689
7.9302,-0.018894166223,-0.0752362182654
7.9302125,-0.0193382935994,-0.0750360682742
7.930225,-0.0197894428657,-0.0748928726112
7.9302375,-0.0202979674828,-0.0748367471422
7.93025,-0.0208360309822,-0.0746791183741
7.9302625,-0.0213341218109,-0.0745215307949
7.930275,-0.0216547559306,-0.0743843892411
7.9302875,-0.0220603651492,-0.0740494499662
7.9303,-0.0226486594687,-0.0740073346413
7.9303125,-0.0229017596671,-0.0739296751905
7.930325,-0.0233655576567,-0.0736513183363
7.9303375,-0.0237875859855,-0.0735319628387
7.93035,-0.0242207782302,-0.0733068993968
7.9303625,-0.0247633871056,-0.0732450578411
7.930375,-0.025160755902,-0.0730465943163
7.9303875,-0.0254746004668,-0.0727836356585
7.9304,-0.0260137112236,-0.0727699019708
7.9304125,-0.026461796331,-0.0725505974531
7.930425,-0.0269656348358,-0.0722451465597
7.9304375,-0.02732440064,-0.0721716467112
7.93045,-0.0277208458944,-0.071799259882
7.9304625,-0.0281392647553,-0.0716941132625
7.930475,-0.028501349878,-0.0715188426833
7.9304875,-0.0289837083631,-0.0713307304875
7.9305,-0.0295095200296,-0.0710316492115
7.9305125,-0.0297207674257,-0.0709176953853
7.930525,-0.030261193324,-0.0707593261242
7.9305375,-0.0305672605731,-0.0706613763882
7.93055,-0.0309685348705,-0.0703356015603
7.9305625,-0.0315637329835,-0.0701712677587
7.930575,-0.0318330151744,-0.0698892709187
7.9305875,-0.0323180310541,-0.0696169303838
7.9306,-0.032711192114,-0.0695524365967
7.9306125,-0.0331400013115,-0.0694750157979
7.930625,-0.0335889167543,-0.0689964741999
7.9306375,-0.0339846521934,-0.0688749913157
7.93065,-0.0342786170073,-0.0686708594211
7.9306625,-0.0348154645243,-0.0684547888016
7.930675,-0.0351222031186,-0.0682704787472
7.9306875,-0.0355013190578,-0.0679161314016
7.9307,-0.0359784130969,-0.067727540097
7.9307125,-0.0362687730381,-0.0676035745792
7.930725,-0.0366430421162,-0.0673668319388
7.9307375,-0.0371290636088,-0.0672141718879
7.93075,-0.0374868130908,-0.066806474744
7.9307625,-0.0379899864825,-0.0666174134664
7.930775,-0.038249104106,-0.0662749948684
7.9307875,-0.0386105726895,-0.0660968765345
7.9308,-0.0390472841275,-0.065892652071
7.9308125,-0.0394372951744,-0.0656146797172
7.930825,-0.0396906703857,-0.0654198414282
7.9308375,-0.0401105907543,-0.0650702552917
7.93085,-0.0406097816352,-0.0649557439037
7.9308625,-0.0408944327681,-0.0646374595042
7.930875,-0.0413200738966,-0.0643470750569
7.9308875,-0.0416926865902,-0.0641273595618
7.9309,-0.0421352073893,-0.0639838928127
7.9309125,-0.0424825590108,-0.0636544483683
7.930925,-0.0427031570957,-0.0632293080749
7.9309375,-0.0430918235037,-0.0631530247619
7.93095,-0.0433925117818,-0.0627356317374
7.9309625,-0.0439505229536,-0.0625993063584
7.930975,-0.0440535800567,-0.0623629890947
7.9309875,-0.0446386055206,-0.0621215322191
7.931,-0.0450678252526,-0.0617274350314
7.9310125,-0.0451750789704,-0.061365349402
7.931025,-0.045520225581,-0.0611071103121
7.9310375,-0.0459487076281,-0.0609870048268
7.93105,-0.0463050047538,-0.0606438432681
7.9310625,-0.046831251848,-0.0603346616683
7.931075,-0.0469910122535,-0.0601578073636
7.9310875,-0.0473279152988,-0.0597447863141
7.9311,-0.0477656306034,-0.0595838982405
7.9311125,-0.0482272771809,-0.0592818662753
7.931125,-0.0485076821196,-0.0589310654794
7.9311375,-0.0488208244243,-0.0585650550791
7.93115,-0.0490225733892,-0.0581817251215
7.9311625,-0.0493284217248,-0.0578972502449
7.931175,-0.0497870175149,-0.0576822391915
7.9311875,-0.0499374782899,-0.0574665110926
7.9312,-0.050498489224,-0.0571207199016
7.9312125,-0.0506882967143,-0.0568930732839
7.931225,-0.0509463010229,-0.0565480163594
7.9312375,-0.0512690214709,-0.0562965084213
7.93125,-0.0516702356692,-0.055898245553
7.9312625,-0.052117237836,-0.0554605715993
7.931275,-0.0522740793681,-0.055292430318
7.9312875,-0.0526736507425,-0.0549469981083
7.9313,-0.0528723471351,-0.0546319991167
7.9313125,-0.0532306932589,-0.0543552611761
7.931325,-0.0535371588871,-0.0540155048833
7.9313375,-0.053949522958,-0.0536458945923
7.93135,-0.0540941595878,-0.053267774037
7.9313625,-0.0544358139219,-0.0529788827546
7.931375,-0.0546863624314,-0.0526813078312
7.9313875,-0.0550312285503,-0.0523460649264
7.9314,-0.0552219459595,-0.0520731507036
7.9314125,-0.0555733863773,-0.0516423419842
7.931425,-0.055874637372,-0.0514756504362
7.9314375,-0.0562475263628,-0.0509811233158
7.93145,-0.0564408774445,-0.0508028368788
7.9314625,-0.0568303187219,-0.0502403214474
7.931475,-0.057030621091,-0.0500257520504
7.9314875,-0.0574750911451,-0.0496064386492
7.9315,-0.0576953838858,-0.0493367916922
7.9315125,-0.0577973716901,-0.0490909731208
7.931525,-0.0582681685462,-0.0486204460598
7.9315375,-0.0584998658438,-0.0483086424197
7.93155,-0.0586959775181,-0.0478961071206
7.9315625,-0.0589947379489,-0.047680802389
7.931575,-0.0592393870243,-0.04727949709
7.9315875,-0.0595589517587,-0.0470126568302
7.9316,-0.0598476456622,-0.0465388022368
7.9316125,-0.0600974173821,-0.0462078218133
7.931625,-0.0602566180041,-0.0459227177749
7.9316375,-0.0607519225468,-0.0454759886207
7.93165,-0.0609206243391,-0.045301061458
7.9316625,-0.0611010540105,-0.0448064576606
7.931675,-0.0613628018499,-0.0445281708778
7.9316875,-0.0615476173996,-0.0441195265658
7.9317,-0.0619465889222,-0.0438512195314
7.9317125,-0.0620221825974,-0.0434917793018
7.931725,-0.0623638141038,-0.0431200473949
7.9317375,-0.0624739657965,-0.0427084088375
7.93175,-0.0628235074578,-0.0421923638361
7.9317625,-0.0630691554742,-0.0419957264908
7.931775,-0.063343276948,-0.041618140079
7.9317875,-0.063629305126,-0.0411816370227
7.9318,-0.0637531005319,-0.0408942866735
7.9318125,-0.0638733238994,-0.0404372970884
7.931825,-0.0641808544709,-0.0400295732964
7.9318375,-0.0643900040667,-0.0396188168657
7.93185,-0.0645306846761,-0.0392859856584
7.9318625,-0.0648575604797,-0.0389666532959
7.931875,-0.0650741339252,-0.0384561388149
7.9318875,-0.065364359853,-0.03822786109
7.9319,-0.0655669018845,-0.0378413557925
7.9319125,-0.0657165748315,-0.0373476023723
7.931925,-0.0659576041814,-0.0369405926471
7.9319375,-0.0662054478101,-0.0366977511425
7.93195,-0.0663069915967,-0.0361827989193
7.9319625,-0.0666362574647,-0.0358867133051
7.931975,-0.0668230434919,-0.0355063560213
7.9319875,-0.0668663957636,-0.035051131849
7.932,-0.0672209788985,-0.0346673979545
7.9320125,-0.0672781822086,-0.034311039017
7.932025,-0.0675134818936,-0.033939910202
7.9320375,-0.0677782812352,-0.0334376145627
7.93205,-0.0677550100071,-0.0332052684728
7.9320625,-0.068140363579,-0.0327124617344
7.932075,-0.0682136328309,-0.0322454600312
7.9320875,-0.0683159179197,-0.0318960889808
7.9321,-0.0686186155039,-0.0315081267025
7.9321125,-0.0687888213847,-0.0311523476018
7.932125,-0.0688833065895,-0.0306794682579
7.9321375,-0.0690536474054,-0.0302507118041
7.93215,-0.0693455576933,-0.0298127508313
7.9321625,-0.0693222771329,-0.0294481553129
7.932175,-0.0696648077584,-0.0291951228748
7.9321875,-0.0696834244414,-0.0287965983429
7.9322,-0.0699101304187,-0.0283160501692
7.9322125,-0.0700653605877,-0.0279495314455
7.932225,-0.0702626004717,-0.0275087707185
7.9322375,-0.0703742370114,-0.0271100487772
7.93225,-0.0704905165995,-0.0267345566718
7.9322625,-0.0707554434941,-0.0263754674243
7.932275,-0.0709020873182,-0.0258384798105
7.9322875,-0.0709176330713,-0.0253788973078
7.9323,-0.0711851053916,-0.0250679295288
7.9323125,-0.0712761100656,-0.0245843118207
7.932325,-0.0713850373715,-0.0241362567729
7.9323375,-0.071536638519,-0.0237103213537
7.93235,-0.0717518770371,-0.0234167024935
7.9323625,-0.0716939283693,-0.0229380323555
7.932375,-0.071954928692,-0.0227076907762
7.9323875,-0.0719972166507,-0.0221569428598
7.9324,-0.0721424151136,-0.0217739754862
7.9324125,-0.0723754056232,-0.0214852706855
7.932425,-0.0724500384387,-0.021044008768
7.9324375,-0.0725086186772,-0.0204789872354
7.93245,-0.0725688493093,-0.0200852050794
7.9324625,-0.0727557460458,-0.0196415966483
7.932475,-0.0727842248495,-0.0192989020258
7.9324875,-0.0728133062339,-0.0186748600518
7.9325,-0.0729612228226,-0.0184154968931
7.9325125,-0.0732564313234,-0.0180304301936
7.932525,-0.0730854075517,-0.0176351845588
7.9325375,-0.0733453909222,-0.0170802660614
7.93255,-0.073381140731,-0.0166891312059
7.9325625,-0.0734501805811,-0.0163187286617
7.932575,-0.0736301007799,-0.0158463559159
7.9325875,-0.0735792585817,-0.0154072597304
7.9326,-0.073777794639,-0.0151712851651
7.9326125,-0.0738314771434,-0.0146184380146
7.932625,-0.0738264993836,-0.0142219054188
7.9326375,-0.0740474269517,-0.0138292563068
7.93265,-0.0739224214347,-0.0132495558588
7.9326625,-0.074103793741,-0.0129844513635
7.932675,-0.0741176695708,-0.0124538725331
7.9326875,-0.074212005124,-0.0119289489112
7.9327,-0.0742927560915,-0.0117009322215
7.9327125,-0.0743481296238,-0.0113000107313
7.932725,-0.0744776642939,-0.0107693163057
7.9327375,-0.0744188435841,-0.0103106391203
7.93275,-0.0745141159123,-0.00989835304181
7.9327625,-0.0744998561604,-0.00944088792223
7.932775,-0.0745874044113,-0.00915567344857
7.9327875,-0.0746628040257,-0.00854856766262
7.9328,-0.0748125569432,-0.00821463296417
7.9328125,-0.0747618029968,-0.00764851186072
7.932825,-0.0746607882544,-0.00734667216006
7.9328375,-0.0748567090255,-0.00679914860873
7.93285,-0.0748350429663,-0.00651216472484
7.9328625,-0.0748801430772,-0.00600018070259
7.932875,-0.0749352550567,-0.00568633056059
7.9328875,-0.0749264052447,-0.00527971278073
7.9329,-0.0749879157654,-0.00475142144988
7.9329125,-0.0749846692099,-0.00440208868542
7.932925,-0.0750101990163,-0.00389785895032
7.9329375,-0.0749457735524,-0.00356499568362
7.93295,-0.0750286701819,-0.00307988628174
7.9329625,-0.0750913075796,-0.00257896799955
7.932975,-0.0750435087275,-0.00223499540211
7.9329875,-0.0750853248657,-0.00184903626418
7.933,-0.0752077375051,-0.00134659363412
7.9330125,-0.0750143629584,-0.000840136127452
7.933025,-0.0750267151183,-0.000576914068194
7.9330375,-0.075046280732,-4.1149855834e-05
7.93305,-0.0750467109978,0.000297673291284
7.9330625,-0.0751187476024,0.000762008018431
7.933075,-0.0751471534335,0.00135769846481
7.9330875,-0.075093476716,0.00167754585625
7.9331,-0.075006306264,0.00205412518505
7.9331125,-0.07498233025,0.00254244411946
7.933125,-0.0748788191843,0.00298766969894
7.9331375,-0.0749101181815,0.00349175693232
7.93315,-0.0748833830329,0.00366622521315
7.9331625,-0.0749594822597,0.00418609242891
7.933175,-0.0749146357809,0.00461996351493
7.9331875,-0.0750117796982,0.00519731099551
7.9332,-0.0748314947382,0.00546133606559
7.9332125,-0.0747642438266,0.00585773921037
7.933225,-0.0747211269307,0.0062473295504
7.9332375,-0.0746518307496,0.00679859258921
7.93325,-0.0745615430875,0.00717724015218
7.9332625,-0.0745508746095,0.00755178397584
7.933275,-0.0745494915793,0.00806208165778
7.9332875,-0.0744826887173,0.00848498931496
7.9333,-0.074407519903,0.0089807215729
7.9333125,-0.0743527845411,0.00925128251767
7.933325,-0.0742478641544,0.00976456717079
7.9333375,-0.074409294174,0.0101793984558
7.93335,-0.0740647295487,0.0105895105779
7.9333625,-0.0740561289972,0.0110138426079
7.933375,-0.0740820048283,0.0113832359082
7.9333875,-0.0739200090068,0.0119392794945
7.9334,-0.074010607937,0.0123424842836
7.9334125,-0.0739039572876,0.0126313361858
7.933425,-0.0737489634852,0.0131622305934
7.9334375,-0.0736403721011,0.0135500807603
7.93345,-0.0736711604592,0.0139229169542
7.9334625,-0.0734790514553,0.014402458702
7.933475,-0.0733792814851,0.0147829346206
7.9334875,-0.0733443927744,0.0153200205832
7.9335,-0.0730762986315,0.0155694273158
7.9335125,-0.073144384713,0.0161773763796
7.933525,-0.0730990659221,0.016638389943
7.9335375,-0.0730940559634,0.0170799958038
7.93355,-0.0728794609576,0.0172902059595
7.9335625,-0.0726700959176,0.0177497706285
7.933575,-0.0725245766252,0.0182046827683
7.9335875,-0.0725108208936,0.0185613460627
7.9336,-0.0724551559881,0.0189199173009
7.9336125,-0.0723477853358,0.0192709032871
7.933625,-0.0722101261802,0.0198282656674
7.9336375,-0.0721114435064,0.0201747885784
7.93365,-0.0719057493622,0.0206504737947
7.9336625,-0.0718502821905,0.020993196252
7.933675,-0.0718090430209,0.0214658359569
7.9336875,-0.0715842755074,0.0218849384133
7.9337,-0.071694856385,0.0222645743507
7.9337125,-0.0713043932346,0.0225289814289
7.933725,-0.0711235860972,0.0229762035811
7.9337375,-0.0710631722331,0.0233880121437
7.93375,-0.0708739943785,0.0238099224194
7.9337625,-0.070639375184,0.0242258166443
7.933775,-0.0706273220674,0.0246687023568
7.9337875,-0.0704541577209,0.0249685211514
7.9338,-0.0703680743163,0.0254197767436
7.9338125,-0.0701347891829,0.0259488299337
7.933825,-0.0700360535893,0.0262155826108
7.9338375,-0.0698555419717,0.0265308782636
7.93385,-0.069732063682,0.027205475185
7.9338625,-0.0695184520189,0.0275468172129
7.933875,-0.0694218344238,0.0278523535181
7.9338875,-0.0692926336674,0.0282234952321
7.9339,-0.0690943548303,0.0286234943121
